BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PRC_FULL_PAYMENT,TENURE,cluster,CUST_ID,BALANCE,PAYMENTS,MINIMUM_PAYMENTS
1.0,554.79,554.79,0.0,468.601675,0.916667,0.916667,0.0,0.25,5.0,12.0,7000.0,0.416667,12.0,0,C13115,541.61305,2500.847222,226.781819
0.727273,601.84,0.0,601.84,0.0,0.583333,0.0,0.5,0.0,0.0,7.0,7500.0,0.363636,12.0,1,C15889,79.470417,799.1846,133.319408
1.0,1650.0,0.0,1650.0,0.0,0.916667,0.0,0.916667,0.0,0.0,11.0,1000.0,0.636364,12.0,0,C18586,142.637508,1775.123122,177.476329
1.0,427.96,331.96,96.0,618.344755,0.5,0.333333,0.416667,0.166667,4.0,12.0,1500.0,0.0,12.0,1,C15514,1340.551352,326.956073,472.486843
1.0,522.0,0.0,522.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,1000.0,0.0,12.0,0,C12477,1553.505165,472.580919,15584.09742
1.0,472.09,0.0,472.09,0.0,0.916667,0.0,0.916667,0.0,0.0,11.0,1000.0,0.0,12.0,0,C16681,504.248851,209.360972,282.381583
0.75,0.0,0.0,0.0,1361.306734,0.0,0.0,0.0,0.125,2.0,0.0,1500.0,0.0,8.0,1,C17499,677.778395,1515.946459,143.812331
1.0,418.59,0.0,418.59,0.0,0.833333,0.0,0.5,0.0,0.0,5.0,1000.0,0.5,6.0,0,C19166,101.564003,422.538988,81.389378
0.454545,133.16,0.0,133.16,0.0,0.333333,0.0,0.25,0.0,0.0,4.0,6500.0,0.5,12.0,1,C14539,4.908888,210.448172,111.554771
1.0,4019.86,3627.86,392.0,5632.549503,0.916667,0.916667,0.583333,0.333333,10.0,19.0,3000.0,0.875,12.0,0,C13408,752.26105,7574.577354,237.824379
0.8,3209.14,2795.14,414.0,898.013564,0.7,0.6,0.5,0.2,3.0,28.0,10000.0,0.0,10.0,0,C10994,853.34928,2841.834049,255.098434
1.0,229.0,229.0,0.0,1444.251462,0.166667,0.166667,0.0,0.25,10.0,3.0,1600.0,0.083333,12.0,1,C13756,1278.671515,410.259989,456.099234
0.545455,125.0,0.0,125.0,0.0,0.545455,0.0,0.454545,0.0,0.0,6.0,1500.0,0.714286,11.0,1,C15106,8.077527,155.940858,97.910986
1.0,939.14,939.14,0.0,0.0,0.727273,0.727273,0.0,0.0,0.0,8.0,5000.0,0.0,11.0,1,C16627,218.280031,969.130835,168.33379
1.0,345.3,345.3,0.0,3599.222154,0.166667,0.166667,0.0,0.666667,18.0,2.0,6500.0,0.0,12.0,1,C14844,5975.063353,2010.926039,2784.103858
1.0,0.0,0.0,0.0,949.437186,0.0,0.0,0.0,0.25,4.0,0.0,8000.0,0.0,12.0,1,C11799,3646.04461,975.508088,897.29515
1.0,974.3,712.3,262.0,189.408446,0.75,0.583333,0.416667,0.416667,5.0,21.0,3000.0,0.0,12.0,1,C10966,3122.171879,1520.760286,2019.977973
1.0,1181.03,607.4,573.63,0.0,0.666667,0.166667,0.666667,0.0,0.0,15.0,4500.0,0.5,12.0,1,C14759,244.653051,1047.448996,181.476998
1.0,421.96,0.0,421.96,1001.547474,1.0,0.0,0.909091,0.272727,14.0,11.0,1000.0,0.0,11.0,0,C19007,736.724142,555.342356,586.9257
0.375,1200.0,1200.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,1.0,1200.0,0.0,8.0,1,C16977,424.994385,57.266292,56.72021
1.0,1201.97,374.24,827.73,1009.853215,1.0,0.666667,1.0,0.166667,4.0,36.0,3000.0,0.0,12.0,0,C16494,2304.470294,1254.356926,1050.329485
1.0,256.5,0.0,256.5,0.0,0.75,0.0,0.666667,0.0,0.0,9.0,1200.0,0.166667,12.0,0,C11091,39.37618,164.37267,131.106729
1.0,1023.76,855.9,167.86,0.0,0.909091,0.272727,0.818182,0.0,0.0,18.0,1600.0,0.0,11.0,0,C15560,1038.573059,811.701446,327.262906
1.0,0.0,0.0,0.0,272.151183,0.0,0.0,0.0,0.083333,3.0,0.0,6500.0,0.0,12.0,1,C17224,1522.680962,592.120457,374.842938
1.0,1926.19,569.8,1356.39,500.865079,1.0,0.333333,0.916667,0.333333,6.0,43.0,7000.0,0.333333,12.0,0,C16031,282.070933,2609.18811,189.423175
1.0,14300.98,10394.67,3906.31,0.0,1.0,0.916667,0.916667,0.0,0.0,55.0,18000.0,1.0,12.0,0,C11825,1377.812538,13535.67697,352.090849
1.0,1401.54,0.0,1401.54,0.0,1.0,0.0,1.0,0.0,0.0,14.0,4500.0,0.0,12.0,0,C13035,978.567283,1769.181653,302.284864
1.0,1853.7,966.14,887.56,319.449176,1.0,0.416667,1.0,0.25,3.0,26.0,3500.0,0.0,12.0,0,C16522,971.723256,513.439153,252.114517
0.909091,416.74,0.0,416.74,0.0,0.416667,0.0,0.333333,0.0,0.0,5.0,3000.0,0.1,12.0,1,C15431,2172.893325,3905.486286,1080.480612
1.0,0.0,0.0,0.0,121.072144,0.0,0.0,0.0,0.083333,1.0,0.0,1500.0,0.0,12.0,1,C13790,1418.854925,275.722064,408.666535
1.0,1478.36,1343.45,134.91,0.0,0.5,0.416667,0.166667,0.0,0.0,12.0,1200.0,0.0,12.0,1,C10960,634.825209,1371.998686,336.282655
1.0,875.05,509.9,365.15,0.0,1.0,0.5,1.0,0.0,0.0,29.0,2600.0,0.0,12.0,0,C12190,2508.405988,1261.11301,1209.124265
1.0,312.5,312.5,0.0,170.577213,0.166667,0.166667,0.0,0.166667,2.0,3.0,500.0,0.0,12.0,1,C18097,202.681879,188.382752,208.991873
0.909091,2140.96,165.79,1975.17,0.0,0.833333,0.166667,0.583333,0.0,0.0,30.0,2500.0,0.444444,12.0,1,C18613,213.233979,2152.256934,197.031451
0.636364,187.25,0.0,187.25,0.0,0.583333,0.0,0.583333,0.0,0.0,7.0,3000.0,0.714286,12.0,1,C17443,18.957284,296.967289,147.013046
1.0,0.0,0.0,0.0,57.112427,0.0,0.0,0.0,0.083333,2.0,0.0,700.0,0.0,12.0,1,C17324,613.259699,241.173093,255.32232
1.0,431.28,0.0,431.28,0.0,1.0,0.0,0.875,0.0,0.0,8.0,1000.0,0.333333,8.0,0,C14342,77.684147,342.768161,108.523334
0.818182,391.68,0.0,391.68,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,1500.0,1.0,12.0,0,C17546,14.869439,442.402951,157.621718
1.0,497.15,497.15,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,6.0,1200.0,0.0,12.0,1,C16911,179.357206,291.121154,180.093054
0.454545,530.0,0.0,530.0,0.0,0.916667,0.0,0.916667,0.0,0.0,12.0,1000.0,0.0,12.0,0,C14518,10.05473,538.553454,49.080612
1.0,0.0,0.0,0.0,811.491192,0.0,0.0,0.0,0.25,3.0,0.0,2000.0,0.0,12.0,1,C17880,1610.489628,383.426341,362.428606
1.0,615.0,336.0,279.0,0.0,0.666667,0.25,0.416667,0.0,0.0,9.0,1500.0,0.0,12.0,0,C15715,844.230511,1028.163341,183.039309
0.545455,282.75,0.0,282.75,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1000.0,0.0,12.0,1,C17957,82.470475,563.922891,84.236228
1.0,1164.0,0.0,1164.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,0.0,12.0,0,C15409,894.357857,907.603723,270.413449
1.0,1887.25,1103.23,784.02,0.0,1.0,0.833333,1.0,0.0,0.0,48.0,10500.0,0.166667,12.0,0,C13622,3193.320102,8817.138726,662.651314
1.0,2339.3,2098.46,240.84,252.018346,0.666667,0.666667,0.5,0.166667,5.0,34.0,500.0,0.285714,12.0,0,C18847,110.913143,1275.716405,121.245525
1.0,1348.08,230.43,1117.65,0.0,1.0,0.583333,1.0,0.0,0.0,50.0,12000.0,0.75,12.0,0,C12160,120.220573,1196.209266,183.557875
1.0,0.0,0.0,0.0,2120.653422,0.0,0.0,0.0,0.333333,5.0,0.0,6000.0,0.0,12.0,1,C13012,2136.814161,1164.792197,527.241747
1.0,329.96,329.96,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2000.0,0.0,12.0,1,C17702,794.661653,703.606,166.000398
1.0,245.85,245.85,0.0,468.567126,0.333333,0.333333,0.0,0.25,5.0,4.0,1800.0,0.0,12.0,1,C15362,1753.27998,955.297792,686.649339
0.727273,0.0,0.0,0.0,818.124484,0.0,0.0,0.0,0.333333,12.0,0.0,3000.0,0.0,12.0,1,C10505,473.840442,142.286073,164.391437
1.0,1389.94,0.0,1389.94,0.0,1.0,0.0,1.0,0.0,0.0,24.0,1300.0,1.0,12.0,0,C15207,111.449845,1356.270465,167.215217
1.0,1203.05,780.13,422.92,3521.075329,0.583333,0.5,0.166667,0.583333,10.0,16.0,8500.0,0.083333,12.0,1,C13671,2822.483318,4359.919494,624.012723
1.0,235.4,0.0,235.4,615.789083,0.5,0.0,0.5,0.25,4.0,6.0,1800.0,0.0,12.0,1,C17367,1443.146299,831.048408,483.442294
1.0,1239.46,752.28,487.18,0.0,0.666667,0.416667,0.416667,0.0,0.0,14.0,1500.0,0.0,12.0,0,C10475,395.052994,401.217047,177.766827
1.0,0.0,0.0,0.0,127.034,0.0,0.0,0.0,0.333333,4.0,0.0,1200.0,0.0,12.0,1,C13373,1179.878115,400.481025,355.300563
1.0,2118.66,0.0,2118.66,0.0,0.916667,0.0,0.916667,0.0,0.0,17.0,3000.0,1.0,12.0,0,C11552,109.681353,2272.075479,153.071572
1.0,4606.71,3217.43,1389.28,0.0,1.0,0.4,0.7,0.0,0.0,22.0,2000.0,1.0,10.0,0,C18138,216.64893,2251.966666,131.425363
1.0,1895.25,541.57,1353.68,0.0,1.0,0.166667,0.75,0.0,0.0,23.0,9000.0,0.0,12.0,0,C12718,1510.111755,1711.89518,313.131912
1.0,5877.73,5430.68,447.05,0.0,1.0,1.0,1.0,0.0,0.0,100.0,6000.0,0.0,12.0,0,C14067,3177.232656,6686.89278,1475.596139
1.0,259.84,211.51,48.33,1731.958401,0.166667,0.166667,0.083333,0.25,12.0,4.0,7500.0,0.0,12.0,1,C11103,4069.525304,1105.027682,1586.594493
0.636364,2460.0,0.0,2460.0,0.0,0.583333,0.0,0.5,0.0,0.0,24.0,2500.0,1.0,12.0,1,C17465,133.797452,3601.545344,131.732911
1.0,0.0,0.0,0.0,142.141325,0.0,0.0,0.0,0.166667,2.0,0.0,3000.0,0.0,12.0,1,C10341,2669.160638,642.777061,1122.076137
1.0,3224.34,3224.34,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.0,1500.0,1.0,12.0,0,C17711,108.857699,2752.565833,123.696831
1.0,2453.46,408.97,2044.49,0.0,1.0,0.333333,1.0,0.0,0.0,54.0,6500.0,0.75,12.0,0,C12952,234.544023,2869.929774,199.539528
1.0,1780.79,1080.65,700.14,657.93913,1.0,0.666667,1.0,0.166667,5.0,93.0,17000.0,0.0,12.0,0,C12573,5236.290986,1230.806488,1182.650916
0.9,320.0,320.0,0.0,2271.859787,0.1,0.1,0.0,0.2,9.0,2.0,2500.0,0.0,10.0,1,C19024,2133.665075,756.60668,1032.825027
0.727273,372.36,0.0,372.36,1655.625508,0.416667,0.0,0.416667,0.166667,3.0,5.0,4000.0,0.0,12.0,1,C14449,852.001697,347.937039,262.219868
1.0,1770.0,1770.0,0.0,460.484164,0.166667,0.166667,0.0,0.083333,1.0,2.0,1800.0,0.0,12.0,1,C13092,1369.969909,1692.52541,365.78324
1.0,1798.24,144.86,1653.38,756.233501,1.0,0.166667,0.916667,0.166667,3.0,17.0,1500.0,0.0,12.0,0,C10775,1274.851959,1340.224464,1732.955307
1.0,1851.48,0.0,1851.48,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1400.0,0.0,12.0,0,C13723,294.338354,1479.799263,197.087803
1.0,356.4,356.4,0.0,1709.973124,0.166667,0.166667,0.0,0.166667,5.0,5.0,3500.0,0.0,12.0,1,C11205,3222.221884,835.314447,1171.515143
1.0,0.0,0.0,0.0,5427.830151,0.0,0.0,0.0,0.333333,7.0,0.0,5500.0,0.0,12.0,1,C13116,1919.443036,2936.557193,626.771938
1.0,4343.82,3818.84,524.98,0.0,0.916667,0.75,0.666667,0.0,0.0,39.0,7500.0,0.0,12.0,0,C15274,1667.146414,3798.443473,425.9899
1.0,2241.84,2241.84,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,27.0,6000.0,0.2,12.0,0,C11367,245.199649,2033.297863,161.507699
1.0,1835.93,255.32,1580.61,674.180105,1.0,0.25,1.0,0.083333,1.0,30.0,1200.0,0.083333,12.0,0,C15503,1268.584315,3021.605454,3148.909502
1.0,0.0,0.0,0.0,949.587804,0.0,0.0,0.0,0.083333,2.0,0.0,8500.0,0.0,12.0,1,C12681,4805.164203,1260.875219,1622.411952
1.0,0.0,0.0,0.0,476.711979,0.0,0.0,0.0,0.583333,11.0,0.0,1200.0,0.0,12.0,1,C17103,1157.005745,855.075968,794.131569
1.0,401.76,0.0,401.76,0.0,0.916667,0.0,0.916667,0.0,0.0,12.0,1500.0,0.6,12.0,0,C18995,44.505527,291.089279,165.163582
0.181818,1187.42,1187.42,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,11.0,6000.0,0.0,12.0,0,C17165,0.41367,1214.034802,9.925051
1.0,0.0,0.0,0.0,2335.94993,0.0,0.0,0.0,0.333333,5.0,0.0,2500.0,0.0,6.0,1,C19158,1880.817982,221.56819,374.197621
0.888889,0.0,0.0,0.0,4907.783225,0.0,0.0,0.0,0.444444,6.0,0.0,2500.0,0.166667,9.0,1,C16315,1299.904896,3710.009991,303.089369
1.0,356.62,308.26,48.36,0.0,0.333333,0.25,0.166667,0.0,0.0,6.0,1600.0,0.0,12.0,1,C14544,1494.221853,641.34086,663.87709
0.545455,0.0,0.0,0.0,1196.579583,0.0,0.0,0.0,0.166667,2.0,0.0,7000.0,0.25,12.0,1,C14275,123.396703,2591.841437,111.691332
1.0,136.19,136.19,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,5100.0,0.0,12.0,1,C13389,1132.615315,346.986446,407.889131
1.0,720.6,720.6,0.0,18.985087,1.0,1.0,0.0,0.083333,1.0,12.0,9000.0,0.0,12.0,0,C14285,24.976709,664.033022,3.19794
0.272727,114.0,114.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1200.0,0.0,12.0,1,C11166,26.787185,333.794157,124.494411
1.0,0.0,0.0,0.0,5114.886055,0.0,0.0,0.0,0.166667,5.0,0.0,5000.0,0.0,12.0,1,C13596,4345.879999,1035.564747,1546.857439
1.0,90.0,90.0,0.0,4032.071583,0.083333,0.083333,0.0,0.583333,13.0,1.0,11150.0,0.0,12.0,1,C12279,7764.210895,1566.916181,2091.528879
1.0,203.6,0.0,203.6,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,1500.0,0.0,12.0,0,C13142,84.783684,206.472169,166.325041
0.727273,865.27,637.89,227.38,0.0,0.583333,0.583333,0.5,0.0,0.0,25.0,2000.0,0.111111,12.0,0,C16794,106.752843,1229.490211,139.989439
1.0,0.0,0.0,0.0,1405.776254,0.0,0.0,0.0,0.083333,4.0,0.0,15500.0,0.0,12.0,1,C11186,7638.382236,2284.390267,1970.352152
1.0,128.8,0.0,128.8,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,1200.0,0.0,12.0,1,C11796,1118.086877,277.766526,436.577474
1.0,136.92,0.0,136.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,0.416667,12.0,0,C18606,13.962944,134.366455,136.997509
0.7,91.46,91.46,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.0,1500.0,0.0,10.0,1,C14460,8.820992,77.334707,46.086964
1.0,3908.26,3908.26,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,9000.0,0.0,12.0,0,C16147,4663.039011,2226.722088,1145.197102
1.0,817.62,254.14,563.48,0.0,0.916667,0.25,0.666667,0.0,0.0,25.0,5100.0,0.0,12.0,0,C13222,432.058764,2797.052769,314.307392
1.0,0.0,0.0,0.0,10725.50074,0.0,0.0,0.0,0.5,21.0,0.0,8000.0,0.090909,12.0,1,C11542,4393.185874,5943.975673,1631.426308
1.0,1919.66,1310.9,608.76,0.0,0.916667,0.416667,0.75,0.0,0.0,34.0,6000.0,0.0,12.0,0,C10691,2331.38017,6725.483653,609.161536
1.0,810.6,0.0,810.6,0.0,0.916667,0.0,0.833333,0.0,0.0,20.0,2500.0,0.0,12.0,0,C14272,180.32895,700.22051,200.518843
0.888889,0.0,0.0,0.0,4947.781762,0.0,0.0,0.0,0.555556,7.0,0.0,5500.0,0.0,9.0,1,C10872,3616.993845,529.726072,1294.501736
0.909091,0.0,0.0,0.0,1454.884966,0.0,0.0,0.0,0.083333,3.0,0.0,1500.0,0.0,12.0,1,C12187,1189.665497,1656.765938,364.18588
1.0,0.0,0.0,0.0,2880.609563,0.0,0.0,0.0,0.333333,19.0,0.0,3000.0,0.0,12.0,1,C15713,1594.328636,348.795318,510.986097
0.909091,0.0,0.0,0.0,1001.605022,0.0,0.0,0.0,0.166667,3.0,0.0,1150.0,0.1,12.0,1,C13942,521.38404,1220.262003,146.169349
1.0,180.0,180.0,0.0,348.436666,0.142857,0.142857,0.0,0.428571,3.0,1.0,1500.0,0.0,7.0,1,C18236,1377.40225,251.870405,247.576103
1.0,0.0,0.0,0.0,2381.716886,0.0,0.0,0.0,0.083333,2.0,0.0,8000.0,0.0,12.0,1,C14985,3024.642476,578.458133,1031.5915
0.545455,417.0,0.0,417.0,0.0,0.416667,0.0,0.416667,0.0,0.0,6.0,5000.0,0.454545,12.0,1,C16048,21.494012,394.135239,97.638234
1.0,0.0,0.0,0.0,2438.708269,0.0,0.0,0.0,0.416667,8.0,0.0,4000.0,0.0,12.0,1,C16980,3695.634133,973.155092,1525.998307
0.272727,74.49,0.0,74.49,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,4000.0,0.166667,12.0,1,C11581,6.576315,45.19561,42.397448
0.636364,825.0,600.0,225.0,0.0,0.5,0.083333,0.416667,0.0,0.0,7.0,3000.0,0.2,12.0,1,C16105,112.01654,218.826147,190.513321
1.0,8.4,8.4,0.0,54.519422,1.0,1.0,0.0,0.083333,2.0,12.0,1200.0,0.0,12.0,0,C18317,1141.905542,290.133362,516.511551
0.777778,318.05,166.8,151.25,0.0,0.444444,0.111111,0.222222,0.0,0.0,8.0,1200.0,0.0,9.0,1,C19061,48.161019,425.122515,72.507248
1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1000.0,0.0,12.0,1,C18452,514.17242,103.945858,1879.235176
1.0,740.7,650.9,89.8,0.0,0.5,0.5,0.166667,0.0,0.0,12.0,2500.0,0.0,12.0,1,C15275,1648.701838,885.070007,366.004256
1.0,0.0,0.0,0.0,462.861443,0.0,0.0,0.0,0.272727,6.0,0.0,1500.0,0.0,11.0,1,C13167,1360.795674,303.031979,443.781316
0.818182,0.0,0.0,0.0,1587.748905,0.0,0.0,0.0,0.083333,1.0,0.0,2000.0,0.0,12.0,1,C17063,368.687038,2115.925455,217.791398
1.0,1837.15,1534.65,302.5,0.0,1.0,0.916667,0.916667,0.0,0.0,62.0,2000.0,0.5,12.0,0,C16658,395.722912,914.845569,279.508067
0.9,0.0,0.0,0.0,2396.848186,0.0,0.0,0.0,0.1,2.0,0.0,2500.0,0.0,10.0,1,C15811,1930.738051,364.208749,710.889925
1.0,139.67,139.67,0.0,3365.390269,0.5,0.5,0.0,0.25,22.0,6.0,6000.0,0.0,12.0,1,C12651,5097.916969,3313.162847,2759.80377
1.0,4656.79,3853.49,803.3,0.0,1.0,1.0,0.5,0.0,0.0,70.0,11500.0,0.0,12.0,0,C15368,1453.608861,1158.648328,454.273077
1.0,6133.01,4045.67,2087.34,1895.60877,1.0,1.0,1.0,0.833333,23.0,115.0,12500.0,0.0,12.0,0,C11877,9303.557117,4054.579469,2998.465025
1.0,0.0,0.0,0.0,965.180677,0.0,0.0,0.0,0.416667,7.0,0.0,6500.0,0.0,12.0,1,C12783,2865.386926,1186.905688,726.990921
1.0,0.0,0.0,0.0,12178.96258,0.0,0.0,0.0,0.833333,31.0,0.0,8000.0,0.0,12.0,1,C14207,6629.045062,10117.7115,2189.436372
1.0,1635.69,0.0,1635.69,486.813976,1.0,0.0,1.0,0.083333,1.0,33.0,3000.0,0.0,12.0,0,C10564,2454.610005,1442.488419,1113.097672
0.909091,0.0,0.0,0.0,199.214973,0.0,0.0,0.0,0.363636,4.0,0.0,2100.0,0.0,11.0,1,C10626,2071.736764,553.00439,570.229181
0.181818,111.39,111.39,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,4.0,10000.0,0.333333,12.0,1,C13039,256.182628,16842.39187,751.683377
0.888889,1562.4,0.0,1562.4,0.0,0.888889,0.0,0.888889,0.0,0.0,12.0,2500.0,0.222222,9.0,0,C13525,140.715619,1140.945539,134.478322
1.0,0.0,0.0,0.0,343.694226,0.0,0.0,0.0,0.333333,10.0,0.0,3000.0,0.0,12.0,1,C18258,2935.397877,949.675235,2723.330171
1.0,0.0,0.0,0.0,1715.518342,0.0,0.0,0.0,0.416667,6.0,0.0,4000.0,0.0,12.0,1,C16505,2470.787327,593.427752,585.836711
1.0,5723.9,3780.51,1943.39,0.0,1.0,1.0,1.0,0.0,0.0,130.0,7500.0,1.0,12.0,0,C15298,581.916416,5666.333186,186.941527
1.0,0.0,0.0,0.0,2167.305318,0.0,0.0,0.0,0.833333,23.0,0.0,4500.0,0.0,12.0,1,C13497,3732.224017,1086.72505,1535.949295
1.0,0.0,0.0,0.0,4948.907169,0.0,0.0,0.0,0.5,15.0,0.0,9000.0,0.0,12.0,1,C17690,5482.204366,1343.176056,1666.085318
0.9,0.0,0.0,0.0,18.117967,0.0,0.0,0.0,0.1,1.0,0.0,900.0,0.0,10.0,1,C16959,856.619236,220.18909,251.365035
1.0,965.0,965.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,5.0,1200.0,0.0,12.0,1,C18697,602.210858,258.748232,210.582556
1.0,1022.84,1022.84,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,5.0,1500.0,0.0,12.0,1,C13181,950.31308,818.113846,2083.026155
1.0,183.6,0.0,183.6,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,0.0,12.0,0,C15090,63.928065,141.055898,171.950243
0.818182,1800.0,0.0,1800.0,0.0,0.75,0.0,0.666667,0.0,0.0,9.0,5000.0,1.0,12.0,0,C17437,150.071799,2021.257541,166.582953
1.0,479.96,0.0,479.96,0.0,1.0,0.0,1.0,0.0,0.0,35.0,2500.0,1.0,12.0,0,C17079,31.475251,431.591387,176.765922
1.0,1263.29,279.99,983.3,0.0,1.0,1.0,0.583333,0.0,0.0,25.0,9500.0,0.4,12.0,0,C10426,62.287137,1356.425369,179.894243
1.0,480.9,399.62,81.28,1898.921039,0.5,0.166667,0.333333,0.5,27.0,9.0,3000.0,0.0,12.0,1,C17941,1845.623354,1351.296989,881.446699
1.0,486.72,0.0,486.72,0.0,1.0,0.0,0.916667,0.0,0.0,12.0,1000.0,0.1,12.0,0,C11609,110.400892,278.441988,207.232063
1.0,2159.68,598.02,1561.66,0.0,1.0,0.333333,1.0,0.0,0.0,46.0,3000.0,0.5,12.0,0,C17344,228.025747,2161.393568,195.40184
0.777778,749.57,209.77,539.8,4096.907903,0.666667,0.222222,0.444444,0.666667,19.0,7.0,6000.0,0.0,9.0,0,C10770,1560.533094,617.46628,414.824247
1.0,346.32,346.32,0.0,2631.304016,0.333333,0.333333,0.0,0.333333,10.0,9.0,6000.0,0.0,12.0,1,C16059,2932.111796,597.5143,784.577784
0.7,0.0,0.0,0.0,7911.027809,0.0,0.0,0.0,0.5,11.0,0.0,9000.0,0.0,10.0,1,C13578,3774.277331,897.98134,1584.979751
0.454545,0.0,0.0,0.0,991.835378,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,0.2,12.0,1,C14393,306.115129,2653.659381,155.681898
1.0,633.11,0.0,633.11,1249.383941,0.25,0.0,0.166667,0.666667,10.0,32.0,6700.0,0.0,12.0,1,C13856,5825.470945,1697.035816,1817.190813
1.0,2358.28,2171.8,186.48,144.017573,1.0,0.5,0.833333,0.166667,2.0,28.0,2500.0,0.166667,12.0,0,C12493,1264.152747,1175.753031,330.579046
1.0,151.13,151.13,0.0,1005.55853,0.166667,0.166667,0.0,0.166667,3.0,3.0,2500.0,0.0,12.0,1,C18229,2162.267501,466.376831,619.460541
1.0,675.89,500.39,175.5,1521.869211,0.916667,0.25,0.666667,0.333333,12.0,12.0,12000.0,0.0,12.0,0,C14885,10929.05958,2639.956641,3049.937917
1.0,2206.74,2206.74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,10000.0,0.818182,12.0,0,C15600,226.34624,1891.000067,204.477134
